DATASET;PREPROCESS;CLASSIFIER_NAME;IDX_EXTERNAL;FEATURES_NUMBER;PARAMS;METRICS_DICT
CC;PCA;LR;76;4;{'C': 100.0};{'BAL_ACC': 0.6017080745341615, 'AUC_SCORE': 0.6457039337474121, 'PRECISION': 0.38961038961038963, 'RECALL': 0.7142857142857143, 'MCC': 0.19086275869356492, 'Confusion': array([[45, 47], [12, 30]], dtype=int64)}
CC;PCA;LR;77;20;{'C': 1.0};{'BAL_ACC': 0.5163043478260869, 'AUC_SCORE': 0.5543478260869565, 'PRECISION': 0.328125, 'RECALL': 0.5, 'MCC': 0.03028398199077181, 'Confusion': array([[49, 43], [21, 21]], dtype=int64)}
CC;PCA;LR;78;4;{'C': 1.0};{'BAL_ACC': 0.6017080745341615, 'AUC_SCORE': 0.6394927536231884, 'PRECISION': 0.38961038961038963, 'RECALL': 0.7142857142857143, 'MCC': 0.19086275869356492, 'Confusion': array([[45, 47], [12, 30]], dtype=int64)}
CC;PCA;LR;79;30;{'C': 10.0};{'BAL_ACC': 0.5553830227743272, 'AUC_SCORE': 0.5533126293995859, 'PRECISION': 0.36666666666666664, 'RECALL': 0.5238095238095238, 'MCC': 0.10333173585094452, 'Confusion': array([[54, 38], [20, 22]], dtype=int64)}
CC;PCA;LR;80;4;{'C': 100.0};{'BAL_ACC': 0.6030020703933747, 'AUC_SCORE': 0.6291407867494824, 'PRECISION': 0.40625, 'RECALL': 0.6190476190476191, 'MCC': 0.1913178544813838, 'Confusion': array([[54, 38], [16, 26]], dtype=int64)}
CC;PCA;LR;81;10;{'C': 0.1};{'BAL_ACC': 0.6213768115942029, 'AUC_SCORE': 0.6677018633540373, 'PRECISION': 0.417910447761194, 'RECALL': 0.6666666666666666, 'MCC': 0.2252213082307254, 'Confusion': array([[53, 39], [14, 28]], dtype=int64)}
CC;PCA;LR;82;40;{'C': 100.0};{'BAL_ACC': 0.5033643892339544, 'AUC_SCORE': 0.5023291925465839, 'PRECISION': 0.31666666666666665, 'RECALL': 0.4523809523809524, 'MCC': 0.0062771615236555086, 'Confusion': array([[51, 41], [23, 19]], dtype=int64)}
CC;PCA;LR;83;6;{'C': 1.0};{'BAL_ACC': 0.5315734989648033, 'AUC_SCORE': 0.5934265010351967, 'PRECISION': 0.3448275862068966, 'RECALL': 0.47619047619047616, 'MCC': 0.059122184793531096, 'Confusion': array([[54, 38], [22, 20]], dtype=int64)}
CC;PCA;LR;84;5;{'C': 1.0};{'BAL_ACC': 0.5768633540372672, 'AUC_SCORE': 0.562888198757764, 'PRECISION': 0.375, 'RECALL': 0.6428571428571429, 'MCC': 0.14302297027417268, 'Confusion': array([[47, 45], [15, 27]], dtype=int64)}
CC;PCA;LR;85;30;{'C': 1.0};{'BAL_ACC': 0.5747929606625259, 'AUC_SCORE': 0.6030020703933748, 'PRECISION': 0.3787878787878788, 'RECALL': 0.5952380952380952, 'MCC': 0.13879788724611028, 'Confusion': array([[51, 41], [17, 25]], dtype=int64)}
CC;PCA;LR;86;8;{'C': 1.0};{'BAL_ACC': 0.542184265010352, 'AUC_SCORE': 0.5703933747412008, 'PRECISION': 0.3472222222222222, 'RECALL': 0.5952380952380952, 'MCC': 0.07849408806292979, 'Confusion': array([[45, 47], [17, 25]], dtype=int64)}
CC;PCA;LR;87;7;{'C': 0.1};{'BAL_ACC': 0.6169772256728778, 'AUC_SCORE': 0.630952380952381, 'PRECISION': 0.4084507042253521, 'RECALL': 0.6904761904761905, 'MCC': 0.21744549903773377, 'Confusion': array([[50, 42], [13, 29]], dtype=int64)}
CC;PCA;LR;88;40;{'C': 100.0};{'BAL_ACC': 0.5098343685300206, 'AUC_SCORE': 0.49171842650103514, 'PRECISION': 0.3225806451612903, 'RECALL': 0.47619047619047616, 'MCC': 0.01829923525393455, 'Confusion': array([[50, 42], [22, 20]], dtype=int64)}
CC;PCA;LR;89;4;{'C': 0.1};{'BAL_ACC': 0.562888198757764, 'AUC_SCORE': 0.6203416149068324, 'PRECISION': 0.36923076923076925, 'RECALL': 0.5714285714285714, 'MCC': 0.11674451537972928, 'Confusion': array([[51, 41], [18, 24]], dtype=int64)}
CC;PCA;LR;90;4;{'C': 0.1};{'BAL_ACC': 0.556159420289855, 'AUC_SCORE': 0.6068840579710144, 'PRECISION': 0.35443037974683544, 'RECALL': 0.6666666666666666, 'MCC': 0.10591958737651017, 'Confusion': array([[41, 51], [14, 28]], dtype=int64)}
CC;PCA;LR;91;4;{'C': 100.0};{'BAL_ACC': 0.5087991718426501, 'AUC_SCORE': 0.5126811594202898, 'PRECISION': 0.3220338983050847, 'RECALL': 0.4523809523809524, 'MCC': 0.016444993884599055, 'Confusion': array([[52, 40], [23, 19]], dtype=int64)}
CC;PCA;LR;92;40;{'C': 10.0};{'BAL_ACC': 0.5546066252587991, 'AUC_SCORE': 0.5864389233954451, 'PRECISION': 0.3902439024390244, 'RECALL': 0.38095238095238093, 'MCC': 0.10994120417838656, 'Confusion': array([[67, 25], [26, 16]], dtype=int64)}
CC;PCA;LR;93;30;{'C': 10.0};{'BAL_ACC': 0.5812629399585921, 'AUC_SCORE': 0.5846273291925466, 'PRECISION': 0.38235294117647056, 'RECALL': 0.6190476190476191, 'MCC': 0.15080462489715787, 'Confusion': array([[50, 42], [16, 26]], dtype=int64)}
